Question,Answer
"John is currently 30 years old and his daughter Amy is 5 years old. John's father, Michael, is 25 years older than John. In how many years will John be exactly half the age of his father?","Currently, Michael is 30 + 25 = <<30+25=55>>55 years old.
Let's assume it takes x years for John to be half the age of Michael.
After x years, John will be 30 + x years old, and Michael will be 55 + x years old.
For John to be half Michael's age, we can write the equation: 30 + x = (55 + x) / 2
Solving the equation:
30 + x = 55/2 + x/2
30 + x = 27.5 + x/2
2(30 + x) = 2(27.5 + x/2)
60 + 2x = 55 + x
60 + 2x - x = 55
60 + x = 55
x = 55 - 60
x = <<55-60=-5>>-5
Since we cannot have negative years, it is not possible for John to be exactly half the age of his father in the future.
#### It is not possible for John to be exactly half the age of his father in the future."
Olivia is 12 years younger than her brother Liam. Liam will be 41 years old in 8 years. In how many years will Olivia be half Liam's current age?,"Liam will be 41 in 8 years, so his current age is 41 - 8 = <<41-8=33>>33 years old.
Olivia is 12 years younger than Liam, so her current age is 33 - 12 = <<33-12=21>>21 years old.
Half of Liam's current age is 33 / 2 = <<33/2=17>>17 years old (rounded up to the nearest whole number).
Olivia will be 17 in 21 - 17 = <<21-17=4>>4 years.
#### 4"
"Abigail is 12 years younger than her brother Benjamin. In 8 years, Benjamin will be twice as old as Abigail. How old will Abigail and Benjamin be in 5 years?","Let's call Abigail's current age 'A'. Benjamin is 12 years older than Abigail, so his current age is A + 12.
In 8 years, Abigail will be A + 8, and Benjamin will be A + 12 + 8 = A + 20.
We know that in 8 years, Benjamin will be twice Abigail's age. So, A + 20 = 2(A + 8)
A + 20 = 2A + 16
20 = A + 16
A = <<20-16=4>>4
So, Abigail is currently 4 years old, and Benjamin is 4 + 12 = <<4+12=16>>16 years old.
In 5 years, Abigail will be 4 + 5 = <<4+5=9>>9 years old.
In 5 years, Benjamin will be 16 + 5 = <<16+5=21>>21 years old.
#### 9
#### 21"
"Sarah is 12 years younger than her brother Mark. In 8 years, Mark will be twice as old as Sarah. How old will Sarah be in 5 years?","Let's say Sarah is x years old now. Then, Mark is x + 12 years old now.
In 8 years, Sarah will be x + 8 years old, and Mark will be x + 12 + 8 = x + 20 years old.
We know that in 8 years, Mark will be twice as old as Sarah. So, x + 20 = 2(x + 8)
x + 20 = 2x + 16
20 = x + 16
x = <<20-16=4>>4
So, Sarah is 4 years old now.
In 5 years, Sarah will be 4 + 5 = <<4+5=9>>9 years old.
#### 9"
"Hank is currently 32 years old. His daughter Sophie is 8 and his son Liam is 5. If Hank was 27 when his wife Mia was 24, how old will Mia be when Liam is the same age as Sophie is now?","Hank is currently 32 and his daughter Sophie is 8. This means Hank was 32 - 8 = <<32-8=24>>24 when Sophie was born.
We know Hank was 27 when Mia was 24. So Mia is 27 - 24 = <<27-24=3>>3 years younger than Hank.
Since Hank is 32 now, Mia must be 32 - 3 = <<32-3=29>>29 years old currently.
Liam is 5 now, so in 8 - 5 = <<8-5=3>>3 years he will be the same age Sophie is now.
In 3 years, Mia will be 29 + 3 = <<29+3=32>>32 years old.
#### 32"
Steve is currently 32 years old. His daughter Lucy is 4 years old. Steve's father Albert is 28 years older than Steve. How old will Lucy be when the combined age of Steve and Albert is 100?,"Steve is currently 32 years old, and Albert is 28 years older than Steve. 
So, Albert is currently 32 + 28 = <<32+28=60>>60 years old.
The combined age of Steve and Albert is currently 32 + 60 = <<32+60=92>>92 years old.
To reach a combined age of 100, it will take 100 - 92 = <<100-92=8>>8 more years.
Lucy is currently 4 years old. In 8 years, she will be 4 + 8 = <<4+8=12>>12 years old.
#### 12"
"In 1995, Ethan was 5 times as old as his daughter Lily. In 2025, Ethan will be twice as old as Lily. How old will Lily be in 2040?","Let's say Lily's age in 1995 was x. Then, Ethan's age in 1995 would be 5x.
In 2025, Lily's age would be x + (2025 - 1995) = x + <<2025-1995=30>>30.
Ethan's age in 2025 would be 5x + 30, which is twice Lily's age.
So, 5x + 30 = 2(x + 30)
5x + 30 = 2x + 60
3x = <<60-30=30>>30
x = <<30/3=10>>10
Lily was 10 in 1995. In 2040, her age would be 10 + (2040 - 1995) = 10 + <<2040-1995=45>>45 = <<10+45=55>>55.
#### 55"
"Every 4 years, the Summer Olympics are held. Jake was 16 years old when he attended the 2012 Summer Olympics in London. His sister Emily will compete as a gymnast in the 2032 Summer Olympics. How old will Jake be when his sister competes if she will be 22 years old during that Olympics?","The Summer Olympics occur every 4 years, so we need to calculate the number of years between 2012 and 2032.
2032 - 2012 = <<2032-2012=20>>20 years
There are 5 sets of 4-year periods in 20 years since 20 / 4 = <<20/4=5>>5.
If Emily is 22 in 2032, she would have been born in 2032 - 22 = <<2032-22=2010>>2010.
In 2012, Emily would have been 2012 - 2010 = <<2012-2010=2>>2 years old.
Since Jake was 16 when Emily was 2, he is 16 - 2 = <<16-2=14>>14 years older than her.
In 2032 when Emily is 22, Jake will be 22 + 14 = <<22+14=36>>36 years old.
#### 36"
"Sophia is currently 42 years old. Her daughter, Emma, is 12 years younger than half of Sophia's current age. In how many years will Emma be exactly half the age of her mother?","Half of Sophia's current age is 42 / 2 = <<42/2=21>>21 years old.
Emma is 12 years younger than that, so Emma is currently 21 - 12 = <<21-12=9>>9 years old.
To determine when Emma will be half Sophia's age, let's call the number of years from now 'x'.
In 'x' years, Sophia will be 42 + x years old and Emma will be 9 + x years old.
If Emma is half Sophia's age then, we can write the equation:
9 + x = (42 + x) / 2
Solving for x:
9 + x = 21 + x/2
x/2 = 12
x = <<12*2=24>>24
Therefore, in 24 years, Emma will be exactly half the age of her mother Sophia.
#### 24"
"Helen is 8 years younger than her brother Tom. In 5 years, the sum of their ages will be 58. How old will Helen be in 10 years?","Let's say Helen is x years old now. Then Tom is x + 8 years old.
In 5 years, Helen will be x + 5 years old and Tom will be x + 8 + 5 = x + 13 years old.
We know the sum of their ages in 5 years will be 58.
(x + 5) + (x + 13) = 58
2x + 18 = 58
2x = 58 - 18 = <<58-18=40>>40
x = 40 / 2 = <<40/2=20>>20
So Helen is 20 years old now.
In 10 years, Helen will be 20 + 10 = <<20+10=30>>30 years old.
#### 30"
"Lisa is currently 32 years old. Her daughter Sophie is 4 times younger than Lisa. If Sophie's age is represented by x, write an expression to represent Lisa's age 5 years from now in terms of x. Also, determine how old Lisa will be when Sophie turns 19.","Sophie's current age is represented by x. 
Since Lisa is 4 times older than Sophie, Lisa's current age can be represented as 4x.
In 5 years, Lisa's age will be 4x + 5.
#### 4x + 5
Currently, Lisa is 32 and Sophie is 32/4 = <<32/4=8>>8 years old.
When Sophie is 19, she will be 19 - 8 = <<19-8=11>>11 years older than now.
At that time, Lisa will be 32 + 11 = <<32+11=43>>43 years old.
#### 43"
"In 2020, Liam was 36 years old and his son Noah was 9 years old. Assuming Liam is always 4 times as old as Noah, in which year will Liam be twice as old as Noah?","Let's first calculate how old Noah will be when Liam is twice his age.
If Liam is 2x years old, then Noah would be x years old.
Since Liam is always 4 times as old as Noah, we can set up the equation:
2x = 4x
2x = 4(x)
2x = <<4*x=4x>>4x
Solving for x:
2x / 2 = 4x / 2
x = <<4x/2=2x>>2x
So when Noah is 2x years old, Liam will be twice his age.
In 2020, Noah was 9 years old. To determine how many years it will take for Noah to be 2x years old, we calculate:
2x - 9 = 2(9) - 9
2x - 9 = <<2*9-9=9>>9 years
So it will take 9 years from 2020 for Noah to be 2x years old and Liam to be twice his age.
2020 + 9 = <<2020+9=2029>>2029
Therefore, in the year 2029, Liam will be twice as old as Noah.
#### 2029"
"Ava is 32 years old, which is 4 times the age of her daughter Emma. How old will Ava be when Emma is half her current age?","Emma's current age is 32 / 4 = <<32/4=8>>8 years old.
When Emma is half Ava's current age, she will be 32 / 2 = <<32/2=16>>16 years old.
To determine how many years it will take for Emma to be 16, we calculate 16 - 8 = <<16-8=8>>8 years.
Therefore, in 8 years, Emma will be 16 years old and Ava will be 32 + 8 = <<32+8=40>>40 years old.
#### 40"
"Carol is 12 years younger than her brother Dan, who is currently 30 years old. If their father Bill is 28 years older than Carol, how old will Bill be in 9 years?","Since Dan is currently 30 and Carol is 12 years younger, Carol's current age is 30 - 12 = <<30-12=18>>18 years old.
Bill is 28 years older than Carol, so his current age is 18 + 28 = <<18+28=46>>46 years old.
In 9 years, Bill's age will be 46 + 9 = <<46+9=55>>55 years old.
#### 55"
"If Carla is 8 years old now and her brother James is 12, how old will James be when Carla is 14 years old?","The age difference between Carla and James is 12 - 8 = <<12-8=4>>4 years.
When Carla is 14 years old, she will be 14 - 8 = <<14-8=6>>6 years older than she is now.
Since James is 4 years older than Carla, when Carla is 14, James will be 14 + 4 = <<14+4=18>>18 years old.
#### 18"
"Lily is 12 years younger than her brother Leon. In 8 years, Leon will be twice as old as Lily. How old will Lily be in 5 years?","Let's say Lily is x years old now. Then, Leon is x + 12 years old now.
In 8 years, Lily will be x + 8 years old, and Leon will be x + 12 + 8 = x + 20 years old.
We know that in 8 years, Leon will be twice as old as Lily. So, x + 20 = 2(x + 8)
x + 20 = 2x + 16
20 = x + 16
x = <<20-16=4>>4
So, Lily is 4 years old now.
In 5 years, Lily will be 4 + 5 = <<4+5=9>>9 years old.
#### 9"
"Two friends, Emma and Liam, were born in the same year. Emma is 3 times as old as Liam was when Emma was the age that Liam is now. If Liam is currently 12 years old, how old will Emma be in 6 years?","Liam is currently 12 years old.
When Emma was 12, Liam was 12 / 3 = <<12/3=4>>4 years old.
The age difference between Emma and Liam is 12 - 4 = <<12-4=8>>8 years.
Emma is currently 12 + 8 = <<12+8=20>>20 years old.
In 6 years, Emma will be 20 + 6 = <<20+6=26>>26 years old.
#### 26"
"Ravi is 12 years younger than Sheila. 18 years from now, Sheila will be twice as old as Ravi is now. How old is Sheila now?","Let's start by defining Ravi's current age as R.
Since Sheila is 12 years older than Ravi, her current age is R + 12.
In 18 years, Ravi will be R + 18 years old.
Also, in 18 years, Sheila will be twice Ravi's current age. So, (R + 12) + 18 = 2R.
Simplifying, R + 30 = 2R
30 = 2R - R
30 = R
So, Ravi is currently 30 years old.
Since Sheila is 12 years older than Ravi, Sheila is currently 30 + 12 = <<30+12=42>>42 years old.
#### 42"
"Katie's grandmother is 84 years old, which is 6 times Katie's current age. In 10 years, how old will Katie's grandmother be and how many times older than Katie will she be then?","Since Katie's grandmother is 6 times Katie's age, we can calculate Katie's current age by dividing her grandmother's age by 6:
84 / 6 = <<84/6=14>>14
So Katie is currently 14 years old.
In 10 years, Katie will be 14 + 10 = <<14+10=24>>24 years old.
In 10 years, Katie's grandmother will be 84 + 10 = <<84+10=94>>94 years old.
To determine how many times older Katie's grandmother will be than Katie in 10 years, we divide the grandmother's age by Katie's age:
94 / 24 = <<94/24=3.916666667>>3.916666667, which rounds to <<round(3.916666667)=4>>4.
Therefore, in 10 years, Katie's grandmother will be 94 years old and 4 times older than Katie.
#### 4"
"In 1980, John was 5 times as old as his son Tim. In 2020, Tim was 45 years old. How old was John in the year 1990?","In 2020, Tim was 45 years old. That means in 1980, Tim was 45 - 40 = <<45-40=5>>5 years old.
Since John was 5 times as old as Tim in 1980, John was 5 * 5 = <<5*5=25>>25 years old in 1980.
From 1980 to 1990 is a span of 10 years, so in 1990 John was 25 + 10 = <<25+10=35>>35 years old.
#### 35"
"Henry was born when his grandfather was 72 years old. Today, Henry is one-fourth his grandfather's age. If Henry's grandfather is now 92 years old, how old was Henry 5 years ago?","Henry's grandfather is currently 92 years old. 
Since Henry is one-fourth his grandfather's age, Henry is currently 92 / 4 = <<92/4=23>>23 years old.
5 years ago, Henry was 23 - 5 = <<23-5=18>>18 years old.
Henry's grandfather was 92 - 5 = <<92-5=87>>87 years old 5 years ago.
When Henry was born, his grandfather was 72 years old.
Henry was born 87 - 72 = <<87-72=15>>15 years before 5 years ago.
Therefore, 5 years ago, Henry was 18 years old.
#### 18"
Harper is 4 times as old as his sister Evelyn. Harper will be 32 years old in 5 years. How old is Evelyn now?,"In 5 years, Harper will be 32 years old. So currently, Harper is 32 - 5 = <<32-5=27>>27 years old.
Since Harper is 4 times as old as Evelyn, we can divide Harper's current age by 4 to find Evelyn's age.
27 / 4 = <<27/4=6.75>>6.75, which rounds to <<round(6.75)=7>>7.
Therefore, Evelyn is 7 years old now.
#### 7"
Julia is 32 years old and her daughter Emma is 8 years old. Emma's best friend Olivia is half her age. In how many years will Julia be twice as old as Emma and Olivia combined?,"Currently, Emma is 8 years old and Olivia is half of Emma's age, which is 8 / 2 = <<8/2=4>>4 years old.
In the future, let's say after X years, Julia will be twice as old as Emma and Olivia combined.
After X years:
Julia's age = 32 + X
Emma's age = 8 + X
Olivia's age = 4 + X
According to the question, Julia's age will be twice the combined age of Emma and Olivia.
So, 32 + X = 2(8 + X + 4 + X)
32 + X = 2(12 + 2X)
32 + X = 24 + 4X
X = 24 + 4X - 32
X = 4X - 8
-3X = -8
X = <<8/3=2.67>>3 years (rounded up)
Therefore, in 3 years, Julia will be twice as old as Emma and Olivia combined.
#### 3"
"Ava is 8 years younger than her brother Cole. In 5 years, Cole will be twice as old as Ava. How old is Cole now?","Let's denote Cole's current age as x.
Ava is 8 years younger than Cole, so her current age is x - 8.
In 5 years, Cole will be x + 5 years old, and Ava will be (x - 8) + 5 = x - 3 years old.
We know that in 5 years, Cole will be twice as old as Ava.
So, x + 5 = 2(x - 3)
x + 5 = 2x - 6
5 = x - 6
x = 5 + 6 = <<5+6=11>>11
Therefore, Cole is 11 years old now.
#### 11"
Paul is 32 years old. His daughter Emma is a quarter of his age. In how many years will Paul be twice as old as Emma?,"Emma is 32 / 4 = <<32/4=8>>8 years old.
Let's say in n years, Paul will be twice as old as Emma.
Paul's age in n years = 32 + n
Emma's age in n years = 8 + n
Now, we can write an equation:
32 + n = 2(8 + n)
32 + n = 16 + 2n
32 - 16 = 2n - n
16 = n
Therefore, in 16 years, Paul will be twice as old as Emma.
#### 16"
"Liam is 12 years younger than his older sister Emma. Liam is also 3 years older than his younger sister Ava. If Liam is currently 15 years old, how old will the three siblings be in total 6 years from now?","Liam is currently 15 years old.
In 6 years, Liam will be 15 + 6 = <<15+6=21>>21 years old.
Emma is 12 years older than Liam, so she is currently 15 + 12 = <<15+12=27>>27 years old.
In 6 years, Emma will be 27 + 6 = <<27+6=33>>33 years old.
Ava is 3 years younger than Liam, so she is currently 15 - 3 = <<15-3=12>>12 years old.
In 6 years, Ava will be 12 + 6 = <<12+6=18>>18 years old.
In 6 years, the total age of the three siblings will be 21 + 33 + 18 = <<21+33+18=72>>72 years old.
#### 72"
Sally is 12 years younger than her brother Sam. Sam will be twice as old as Sally in 6 years. How old is Sally now?,"Let's say Sally's current age is x. Then, Sam's current age is x + 12.
In 6 years, Sally will be x + 6 years old, and Sam will be x + 12 + 6 = x + 18 years old.
According to the question, in 6 years, Sam's age will be twice that of Sally's. So, x + 18 = 2(x + 6)
x + 18 = 2x + 12
18 = x + 12
18 - 12 = x
<<18-12=6>>6 = x
Therefore, Sally is currently 6 years old.
#### 6"
